"_id","type","name","surname","address","date","description","photo","sourceName","sourceLink","lngLat","job","photoCredits"
43,"woman","Rita","Montagnana","via Agostino Bertani, 80","(1895-1979)","Nata a Torino nel 1895 da famiglia di origine ebraica, Rita a quattordici anni già lavorava come sarta. Aderì nel 1917 alla famosa Rivolta del pane a Torino, che la fece avvicinare a quella che sarebbe diventata la sua grande passione: l'attività politica. Un'impegnata carriera al fianco delle lavoratrici la rese una delle organizzatrici delle prime celebrazioni italiane, nell'immediato dopoguerra, della Giornata internazionale della donna; a lei, Teresa Mattei e a Teresa Noce si deve, tra l'altro, la scelta della mimosa come simbolo dell’8 marzo. La lotta per i diritti delle donne e della condizione femminile nelle fabbriche la portò da parlamentare a visitare gli stabilimenti FIAT Mirafiori di Torino. Una donna che si prodigò senza tregua nell’impegno politico ed in particolare nel riconoscimento dei diritti delle donne, ma rimase sola per buona parte della sua vita. Una volta che il marito Palmiro Togliatti la lasciò per un’altra donna (la più giovane Nilde Lotti anch’essa politica), Rita abbandonò progressivamente l’attività politica e dal 1958 si ritirò a vita privata dedicandosi alla cura del figlio Aldo e delle sue fragilità a causa delle quali “visse” per quasi trent’anni dentro un centro di recupero psichiatrico. Rita Montagnana si spense a Roma nel 1979 e venne sepolta nel Cimitero Parco di Torino, sua città.","https://upload.wikimedia.org/wikipedia/it/6/66/Rita_Montagnana.jpg","""Rita Montagnana"", Città a misura di donna, blog","https://cittaamisuradidonna.wordpress.com/2017/04/11/rita-montagnana-togliatti-1895-1979/","[7.6027117,45.0313419]","sarta",
44,"woman","Teresa","Noce","via Gabriele Chiabrera, 20","(1900-1980)","Nata in una famiglia poverissima, con il padre alcolizzato e la madre morta prematuramente. All'età di 7 anni iniziò a lavorare come stiratrice e successivamente come sarta. Nel 1911 partecipò allo sciopero delle sartine della città. In seguito diventò operaia alla Brevetti FIAT. Da autodidatta imparò il francese e il russo. Si impegnò politicamente nei circoli socialisti e nel Partito Comunista e per questo motivo fu costretta a vivere in clandestinità negli anni Trenta. Durante la guerra fu deportata al lager femminile di Ravensbrück. Tornata in Italia si impegnò in Parlamento in battaglie per l'istruzione femminile e la tutela della maternità. Fu allontanata dal partito dopo che il marito ottenne il divorzio a sua insaputa.  Nel 1974 pubblicò la sua autobiografia, ""Rivoluzionaria professionale"", che racconta, insieme alla sua storia personale, la vicenda del partito comunista italiano dalla sua fondazione.","https://upload.wikimedia.org/wikipedia/it/a/a6/Teresa_Noce_2.jpg","""Teresa Noce"", Wikipedia","https://it.wikipedia.org/wiki/Teresa_Noce","[7.6799772,45.0458275]","stiratrice, sarta",
45,"woman","Angiola","Minella","via Giuseppe Parini, 8","(1908-1988)","Da giovane studiò al liceo Massimo d'Azeglio e fu compagna di classe di Gianni Agnelli. Nel 1942 iniziò il suo impegno nella Croce Rossa e poi nella Resistenza Cuneese con il nome di ""Lola"". Dopo la guerra si occupò dei minori in difficoltà. Fu tra le prime donne deputato del Parlamento della Repubblica Italiana nell'Assemblea Costituente; nelle legislature successive sedette sia alla Camera dei deputati sia in Senato, dove condusse diverse battaglie per i diritti delle donne.",,,,"[7.6758854,45.0651414]","partigiana, politica",
46,"woman","Elenchen","König","via Cassini 7","(1886-1974)","Soprannominata in famiglia ""Lenci"", nasce a Torino da madre austriaca e padre tedesco. Quando il capofamiglia muore la famiglia si ritrovò in gravi difficoltà economica e Lenci fece diversi lavori per aiutare la madre: bambinaia, traduttrice, dama di compagnia, circense, rappresentante, fotografa. Nel 1915 sposò Enrico Scavini e con lui fondò la fabbrica di giocattoli Ars Lenci. La fabbrica da lei diretta diede occupazione a oltre 400 operaie. La crisi del 1929 la costrinse a vendere l'azienda ma divenne direttrice artistica della fabbrica. La morte del marito nel 1938 e le successive traversie familiari la indussero ad esprimersi ancora una volta attraverso l’arte: imparò a scolpire il legno, tessere su telai a mano e occuparsi di arredamento. Mantenne sempre uno stile di vita indipendente nei suoi amori, nelle sue provocazioni e nella sua arte, realizzandosi nel lavoro senza rinunciare alla vita privata.",,"""Una bambola e altre creazioni"" E. (Lenci) König Scavini",,"[7.6638809,45.0575299]","imprenditrice",
47,"woman","Claudia","Formica","via Marco Polo 25","(1903-1987)","Scelta come ceramista nella fabbrica Lenci,visse nel quartiere Crocetta in una casa-laboratorio. Progetto diversi monumenti per la città. Portava i capelli corti come simbolo di modernità ed emancipazione. Frequentò l'Accademia Albertina. A soli 24 anni si occupò del monumento ai Caduti di Incisa Belbo. Partecipò più volte alla Biennale di Venezia e vinse prestigiosi premi alla carriera. Visse sempre da sola e fu in grado di mantenersi solo con il suo lavoro.",,,,"[7.6614698,45.0590842]","scultrice, ceramista",
48,"woman","Olga Carolina","Rama","via Napione 15","(1918-2015)","Pittrice italiana nota come Carol Rama. Il padre morì prematuramente, causando la malattia psichica della madre. Carol iniziò a dipingere  acquerelli nei quali donne nude, talvolta coi corpi amputati degli arti e su letti di contenzione o sedie a rotelle, esprimono un esplicito erotismo. La sua pittura aggressiva era espressione del suo disagio interiore, dichiarava di dipingere per guarirsi. Nelle sue opere usava i materiali più disparati tra cui animali, protesi ortopediche, dentiere, scarpe, parti anatomiche.","https://upload.wikimedia.org/wikipedia/commons/d/d0/Carol-Rama.jpg","""Carol Rama"", Wikipedia","https://it.wikipedia.org/wiki/Carol_Rama","[7.6997112,45.0665146]","pittrice",
49,"woman","Eleonora","Manzin","via Veglia 44","(1928-2015)","Profuga istriana, si trsferì a Torino con i genitori. Qui gli istriani erano malvisti dagli operai perchè considerati fascisti e traditori della causa. Autrice di diversi racconti autobiografici e di volumi di poesie, ha partecipato a numerosi concorsi letterari dai quali ha ricevuto importanti riconoscimenti.",,"""Donne a Torino nel Novecento"", M. Filippa, Edizioni del Capricorno, Torino, 2017",,"[7.625728,45.053256]","scrittrice e poetessa",
50,"woman","Maria Elena","Bruno","via Luini 1","(1966-2016)","Nome d'arte ""Sister Flash"", ha contribuito a far crescere l'arte di strada a Torino e una delle prime in Italia ad utilizzare gli stencil. La sua tecnica si basa su geometrie, colori forti e textures.",,"""Donne a Torino nel Novecento"", M. Filippa, Edizioni del Capricorno, Torino, 2017",,"[7.6709187,45.096729]","artista di street art",
51,"woman","Rina","Cavallo","via Marocchetti 6",,"Operaia della RIV dall'età di 17 anni, iniziò a lavorare già all'età di 12. Fu una donna indipendente e orgogliosa del suo lavoro. Per arrotondare faceva altri lavoretti come la parrucchiera in casa e la cameriera in un caffè.",,"""Donne a Torino nel Novecento"", M. Filippa, Edizioni del Capricorno, Torino, 2017",,"[7.6790053,45.0454306]","operaia",
52,"woman","Vera","Acutis","via Carlo Allioni, 4",,"Figlia di un anarchico esiliato in Francia, cresce con la madre e i fratelli Libero, Comunardo e Pensiero. Nella Resistenza Vera confezionò pacchi per i prigionieri e nel dopoguerra diventò responsabile dell'ACLI. Dal 1962 si impegnò nella catechesi e nell'assistenza. ",,"""Donne a Torino nel Novecento"", M. Filippa, Edizioni del Capricorno, Torino, 2017",,"[7.6720395,45.0771877]","operaia",
53,"woman","Maria","Rubiolo","corso Marconi 10","(1914-2001)","A 17 anni entrò in FIAT come impiegata e dopo una lunga carriera diventò responsabile delle Pubbliche Relazioni e si iscrisse all'Ordine dei giornalisti pubblicisti. Amata e odiata, stimata e temuta, aveva si suoi ordini centinaia di dipendenti ed era famosa per la sua capacità di risolvere al meglio ogni situazione.",,"""Maria Rubiolo"", Oddone Camerana","www.150anni.it","[7.678615,45.0563379]","responsabile Pubbliche Relazioni FIAT",
54,"woman","Maria Adelaide","Aglietta","via Adelaide Aglietta, 35","(1940-2000)","Nel 1974 iniziò a militare nel Partito Radicale impegnandosi nella campagna per la legge sul divorzio. Dopo la vittoria divorzista, fonda il Centro d'informazione sulla sterilizzazione e sull'aborto di Torino e porta avanti la battaglia per la legalizzazione dell'aborto. Nel 1976 venne eletta segretaria del Partito Radicale, divenendo così la prima donna in Italia a ricoprire la carica di segretaria di un partito politico. Nel 1978 venne sorteggiata, dopo il rifiuto di quasi cento cittadini, quale giurato popolare nel primo processo ai capi storici delle Brigate Rosse e consentì con la sua accettazione, nonostante le minacce di morte ricevute, la formazione della giuria e la tenuta del processo. Nel 1979 venne eletta al parlamento italiano nelle liste del Partito Radicale e diventò presidente del gruppo radicale alla Camera dei deputati.","https://upload.wikimedia.org/wikipedia/it/a/a0/Maria_adelaide_aglietta.jpg","""Maria Adelaide Aglietta"", Wikipedia","https://it.wikipedia.org/wiki/Maria_Adelaide_Aglietta","[7.6206494,45.101504]","politca e parlamentare",
55,"partisan","Caterina Anna","Abbura","Via Sant Anselmo 5","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=109.html","[7.682119499999999,45.06056270000001]",,
56,"partisan","Maria","Abbura ","Corso Unione Sovietica 159","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=111.html","[7.655483599999999,45.04048100000001]",,
57,"partisan","Maria","Abrate","Via Tesso 22","(1907-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=181.html","[7.672245899999999,45.0917599]",,
58,"partisan","Anna","Adamo","Via San Secondo 68","(1906-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=480.html","[7.671336599999999,45.0566733]",,
59,"partisan","Eva","Abruzzese","Corso Re Umberto 35","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=203.html","[7.6722214,45.0615218]",,
60,"partisan","Anna","Acchiardi","Via Casellette 5","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=244.html","[7.6742629,45.0794217]",,
61,"partisan","Giovanna","Agudio","Via Collegno 40","(1914-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=742.html","[7.659497099999999,45.0739085]",,
62,"partisan","Teresa","Aimo Boot","Via Beulard 2","(1910-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=907.html","[7.637856999999999,45.075032]",,
63,"partisan","Emilia","Alasonatti","Via Villar 38","(1926-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1101.html","[7.6768303,45.0960289]",,
64,"partisan","Maria","Albarelli","Via Canova 33","(1930-1945)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1156.html","[7.6763208,45.0440274]",,
65,"partisan","Luigina","Alberto","Via San Quintino 5","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1280.html","[7.6765351,45.0646873]",,
66,"partisan","Piera","Albri","Via Gattico 36","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1328.html","[7.663379099999999,45.0984342]",,
67,"partisan","Gina","Alessio","Corso Francia 1 Bis","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1464.html","[7.667284899999999,45.0762916]",,
68,"partisan","Emilia","Alfa","Via Borgaro 75","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1487.html","[7.663033100000001,45.0992136]",,
69,"partisan","Bruna","Aliboni","Via Cascinette 231","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1544.html","[7.727117799999999,45.1171315]",,
70,"partisan","Santina","Alice","Via L. Bruno","(1922-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1555.html","[7.659882,45.0384468]",,
71,"partisan","Zoe","Allemand","Via Pinelli 43","(1915-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1733.html","[7.6641582,45.0815673]",,
72,"partisan","Maddalena","Alloisio","Strada Bertolla 131","(1924-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1863.html","[7.7473632,45.099624]",,
73,"partisan","Robertina","Allora","Via Boccardo 22","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=1880.html","[7.6774197,45.0939889]",,
74,"partisan","Letizia","Amasio","Via Piazzi 37","(1905-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2064.html","[7.6597152,45.0538882]",,
75,"partisan","Anna","Ambrassa","Via Lagrange 2","(1916-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2115.html","[7.683882100000001,45.0676773]",,
76,"partisan","Maria Adelaide","Ambrosi","Via Palmieri 54","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2146.html","[7.6601837,45.0726985]",,
77,"partisan","Maria","Anastasi","Via Digione 7","(1929-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2404.html","[7.6509502,45.07678560000001]",,
78,"partisan","Maria","Andrei","Corso Galileo Ferraris 142","(1927-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2456.html","[7.6609048,45.0515999]",,
79,"partisan","Ersilia","Andriollo","Via Lucento 59","(1921-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2564.html","[7.654678199999998,45.1021166]",,
80,"partisan","Vittorina","Angela","Via Mazzini 5","(1920-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2614.html","[7.6818726,45.0636821]",,
81,"partisan","Apollonia","Anghilante","Via Maroncelli 26","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2689.html","[7.661474499999999,45.00818510000001]",,
82,"partisan","Edera","Annovazzi","Corso Verona 42","(1923-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2744.html","[7.698885799999999,45.0756533]",,
83,"partisan","Maria","Antonioli Cambiaso","Via San Dalmazzo 12","(1902-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2931.html","[7.677218900000001,45.072814]",,
84,"partisan","Rina","Appendini","Corso Emilia 25","(1903-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=2989.html","[7.6838925,45.0841106]",,
85,"partisan","Luciana","Aragno","Via Perugia 11","(1925-non pervenuta)",,,"istoreto","http://intranet.istoreto.it/partigianato/woman-dettaglio.asp?id=3073.html","[7.692073799999999,45.0786192]",,
